miRNA,117,119,122,123,124,129,130,132,135,141,143,144,18,209,21,215,218,22,220,222,224,231,262,263,267,269,270,30,301,304,309,31,312,313,315,317,32,348,355,358,359,360,37,371,409,41,412,416,42,426,428,429,432,45
hsa-let-7e-3p,21.55979497,24.8689385,22.57359876,35.09229513,23.43733439,5.460173446,26.2698968,5.637271122,15.34650189,14.69005422,37.31543221,25.8478896,30.96213714,13.10318414,6.380190777,25.48563351,18.71969859,21.55391188,19.17073293,22.09987341,22.18317255,25.52539646,29.25041846,28.50250828,26.57905523,18.68462172,18.99394858,20.8182771,21.70129536,15.23506581,26.76981294,22.38533777,22.10316219,19.0141825,16.7360967,19.77692937,18.44396666,18.20577442,25.96787153,17.86745266,26.08105659,23.79555426,28.95922664,20.54990312,23.49289999,12.10680467,18.16559202,28.68915266,14.85711759,14.12026728,16.3787314,19.64370021,21.25285827,12.21396305
hsa-let-7e-5p,12636.97982,12092.15563,13325.06256,17271.90778,13695.67528,10442.1917,11672.19278,10944.76188,10820.46433,14399.51759,10377.93054,19761.19026,14959.35656,8193.857815,12962.95261,10176.04938,11566.90176,15603.59527,12810.84228,9176.100072,10965.88163,10276.52462,9588.536111,8402.75869,9707.261616,10997.2345,8549.387298,12853.20428,11233.31385,7000.913663,9831.405015,15919.86826,6335.187296,8179.555598,10024.12496,13474.88722,13129.19205,9026.851327,7945.086695,10558.51179,12394.20711,6874.75195,10784.416,8428.200267,8310.221825,14002.73028,11700.45782,9166.184276,13822.52195,8079.146261,8673.168227,11239.00276,7469.280398,9217.877911
hsa-let-7f-1-3p,18.61982293,17.55454482,17.26216376,32.49286586,31.70933476,17.94056989,28.65806924,16.91181336,28.33200348,34.27679317,28.83465216,19.14658489,18.57728229,40.40148443,25.52076311,20.63122713,25.2715931,12.93234713,37.14329505,25.58932711,30.31700248,11.91185168,25.51632249,18.63625541,36.42314976,21.35385339,31.65658096,16.65462168,23.14804838,42.49781516,22.18070215,17.51895999,42.10126131,16.42133943,11.1573978,22.86707458,18.44396666,20.34763023,24.88587689,19.59656099,22.82092452,30.28525088,15.92757465,9.58995479,19.57741666,29.05633121,18.16559202,11.1568927,22.96099991,8.629052225,8.819316908,18.24057876,16.85571518,18.32094457
hsa-let-7f-2-3p,4.899953402,7.314393676,18.59002251,9.09800244,10.34000046,6.240198224,8.358603528,9.865224463,22.42950276,16.32228246,6.784624038,10.53062169,7.740534286,13.10318414,6.380190777,3.640804788,15.9117438,17.2431295,11.98170808,13.95781479,15.52822078,5.105079293,6.845842618,4.385001274,10.82850398,8.007695022,20.04916794,5.204569276,9.403894655,31.27197719,16.06188776,4.866377776,15.78797299,15.55705841,10.36044081,8.034377555,6.79514561,13.92206279,9.737951825,11.52738882,8.965363205,15.86370284,2.895922664,8.219961249,16.44503,4.842721869,9.082796012,17.53225996,5.402588214,10.98243011,3.779707246,14.03121443,16.85571518,9.771170437
hsa-let-7f-5p,192579.9286,252195.9053,176420.6414,266637.7569,202726.0491,217598.8322,228530.1909,277944.2433,215264.2015,394504.6705,250845.3603,309663.4614,207234.2282,212657.0351,272016.2437,294183.0949,233571.2952,178269.5313,334957.0366,201419.4094,148429.8258,145932.095,144721.113,119796.0423,158006.5769,147369.1705,158092.9653,260407.501,140774.1328,151122.2307,140757.2061,202759.5766,153174.914,154518.7541,119608.1014,125073.6275,196722.3776,221070.5769,191277.1777,187138.5119,137034.7615,144692.1125,198472.0598,110301.605,140025.5149,268797.6987,150113.1863,104159.9534,256201.5383,103492.9301,181945.0276,171679.6258,127343.4625,255131.3671
hsa-let-7g-3p,13.71986953,5.851514941,14.60644625,14.29686098,19.99066756,10.92034689,14.32903462,12.68386002,29.51250363,14.69005422,22.89810613,11.48795093,7.740534286,21.83864023,19.14057233,8.495211171,21.52765338,11.49541967,14.3780497,15.12096602,16.26765987,22.12201027,16.18108255,16.44375478,12.79732289,23.13334117,23.21482604,18.73644939,13.02077721,33.6775139,25.24010934,16.54568444,17.89303606,36.29980295,8.766526842,37.08174256,16.50249648,18.20577442,16.22991971,14.40923602,16.30066037,20.91124465,14.47961332,22.60489343,28.19147999,4.842721869,11.80763482,27.09531085,14.85711759,18.04256374,15.11882898,16.83745732,28.58143009,10.99256674
hsa-let-7g-5p,188657.0259,229746.5682,169659.1847,263128.5274,186596.3377,196383.7183,232548.291,283530.779,232524.2941,359488.4779,231343.8066,285317.6214,184246.3895,200476.5335,241110.5995,271799.427,230449.7855,164875.9304,328380.277,217367.376,160351.8022,157578.4825,163413.9974,149183.2246,172673.2933,167923.1441,177160.7792,218605.4415,173480.8785,174312.4064,146294.7332,184512.6065,170585.8906,184422.8775,147531.0833,90685.25552,201948.8153,221730.2685,192903.4157,208959.2825,149984.8212,165476.4476,185880.588,125283.1694,172279.7004,242672.4249,184271.7655,136719.7509,246634.9052,132556.3625,204928.1675,192184.8425,157753.3713,258432.8013
hsa-let-7i-3p,57.81945015,38.03484712,79.67152503,36.39200976,52.38933569,54.60173446,72.83925932,57.782029,79.09350973,40.80570616,67.84624038,26.80521885,41.79888514,73.15944478,60.61181238,58.2528766,62.71099028,41.67089629,46.72866151,45.36289806,38.45083242,28.92878266,78.41601545,72.35252101,61.03338609,67.62053574,86.52798796,33.30924337,56.42336793,116.2676075,87.19310501,43.79739999,77.88733343,49.26401829,66.1474298,76.63560129,44.65381401,63.1847465,77.9036146,43.22770806,54.60721225,93.01898484,40.54291729,69.18467385,48.55199332,38.74177495,39.96430245,58.17522624,35.11682339,71.38579568,46.61638937,36.48115753,87.94286183,42.74887066
hsa-let-7i-5p,78320.85518,98848.17902,68718.01819,103257.1288,64387.18289,82390.11718,86736.03473,93560.37949,93457.83549,156440.9163,75214.34208,102869.814,84169.02172,70577.02557,101690.6707,106129.4596,85877.55328,58787.57618,128016.1636,66862.58544,52109.01176,71387.72714,71337.41418,79688.62814,79313.86963,91665.8644,81310.98341,97270.27703,73380.76012,84928.27529,65459.84116,64113.55393,76668.50191,79364.33347,66711.67535,48907.72829,61762.04919,98158.03916,78213.06507,82251.95378,55331.7766,70787.44747,69855.4465,48999.874,74447.43389,84154.39928,75570.67938,53838.38266,72587.8246,60116.25348,94269.67842,63117.31345,61389.24756,85161.85734
hsa-miR-1-3p,8318.160896,4893.329369,9034.750938,28958.94177,11892.3792,7437.536258,7810.517954,13454.75685,13495.47766,17353.85072,10308.38815,17782.39072,2201.407951,4990.129293,9570.286165,9026.76867,9339.257628,2697.112839,14715.93386,6168.190985,2310.007701,2116.906213,12443.25248,5042.751465,2863.647099,2568.690614,9470.593804,2459.67944,10941.79312,8892.46736,6085.160907,2828.338764,10641.0938,2620.500061,2964.679986,4567.234626,1829.835639,4286.924411,5575.518417,5036.892543,1352.139778,11103.14983,2061.896937,1454.933141,3086.183963,5328.204736,2824.74956,880.5976026,4119.473513,1627.753033,2419.012637,1588.333474,1780.110095,6567.44793
hsa-miR-1-5p,5.879944083,0,0,2.599429269,1.378666729,0,0,2.818635561,1.180500145,1.632228246,2.544234014,0.957329244,0,2.183864023,0,0,3.743939718,0,0,1.163151232,0,0,2.489397316,0,0,0,0,0,1.446753024,3.207382276,0,0,0,0,1.593913971,0,0,0,0,0,0,2.163232206,0,0,1.566193333,0,0,0,0,0,0,0,0,0
hsa-miR-100-3p,0.97999068,0,1.32785875,0,0,0,0,0,1.180500145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040913855,0,0.801845569,0,0,0,0,0,0.618029043,0,0,0,0,0,0,0,0,0.783096666,0,0,0,1.350647053,0,0,0,0,0
hsa-miR-100-5p,55640.93087,45665.2226,57054.10693,52323.91175,51114.7583,41787.48741,56133.99312,61525.17702,46985.08628,61430.54228,54165.046,42998.44302,30493.06077,49438.31376,32936.13984,40778.22722,41597.04224,27209.65835,53627.72903,27591.11038,24212.93284,30429.67597,38030.52279,37197.9658,39627.40253,35123.52985,42180.28369,66095.94798,42623.51421,43610.77681,38673.20148,31156.49707,39677.28119,24861.04362,24613.21954,22697.11659,23916.97108,37419.29199,37300.68347,36524.53146,24654.74881,40112.81479,30285.55922,20550.58812,27918.96235,42774.55159,25065.79216,16328.11247,35396.40733,18459.11163,31245.5799,24067.04056,24799.15418,42541.23329
hsa-miR-101-3p,41994.56064,40533.444,52737.23813,59595.81513,54020.29843,51619.69974,53755.37338,60580.93411,59245.76079,63141.11748,68096.42339,53208.35941,33395.76112,55477.78972,56435.97752,45169.0378,59963.87452,39508.32047,64511.91265,53924.85428,53254.4029,37561.47174,67432.79449,66860.30692,48368.95847,51447.66103,47824.65207,48811.57341,37852.84611,56972.73137,52568.2641,35020.40103,49805.79213,51093.70122,36538.88388,45608.07123,45998.28211,52799.95859,50320.32506,48488.23194,33041.43857,59884.75715,32977.31933,39226.34008,45909.04207,39647.36394,44281.3554,30966.75262,48937.99469,39761.8882,52394.30185,47495.66086,38598.12206,57968.69001
hsa-miR-101-5p,3.919962722,5.851514941,1.32785875,1.299714634,2.068000093,1.560049556,1.194086218,5.637271122,4.722000581,1.632228246,4.240390023,1.914658489,1.548106857,4.367728047,3.190095388,1.213601596,5.615909578,1.436927458,1.198170808,6.978907394,2.95775634,5.105079293,3.111746645,5.481251592,2.953228359,0.889743891,1.055219365,1.040913855,1.446753024,8.01845569,6.883666185,2.919826666,4.210126131,0.864281023,2.390870957,1.854087128,4.853675436,3.212783721,4.327978589,1.152738882,0.815033019,8.652928823,4.343883996,5.479974166,2.349289999,4.842721869,3.633118405,3.984604537,2.701294107,3.922296466,1.259902415,7.015607217,5.130000273,4.885585218
hsa-miR-103a-2-5p,4.899953402,1.462878735,7.967152503,1.299714634,0.689333364,7.80024778,4.776344873,4.227953341,1.180500145,3.264456493,5.936546033,3.829316978,1.548106857,9.827388105,1.595047694,2.427203192,2.807954789,5.747709834,2.396341616,5.815756162,2.95775634,5.105079293,4.356445303,5.481251592,3.937637812,7.117951131,2.110438731,3.122741566,2.893506048,5.612918983,2.294555395,2.919826666,6.315189197,6.914248181,3.187827942,6.180290427,6.79514561,2.141855814,3.245983942,4.034586085,4.890198112,3.605387009,1.447961332,2.054990312,3.915483332,1.210680467,6.357957209,6.375367259,5.402588214,6.275674346,3.779707246,5.612485774,2.931428728,12.21396305
hsa-miR-103a-3p,31158.80369,26150.42027,32666.65312,38359.77772,29014.0413,33410.02129,30619.9529,29401.18753,38641.31125,39934.09628,28027.2819,38776.62105,19602.12903,25895.16766,44363.06152,27792.69015,34851.39885,28556.05938,42547.04539,28019.15004,26496.32073,22669.95545,32866.89041,29006.78342,29706.52406,28385.49936,32193.68762,25959.35064,35911.30356,32982.31379,26779.75601,28512.10739,33430.50654,26662.20527,23082.26517,32628.22528,32489.53263,29097.11123,29475.69818,31031.73069,23550.37907,30947.92101,26554.16287,23446.75447,28543.0904,23817.71683,27677.09601,22685.15055,32117.03628,21304.34549,27574.22426,43019.00189,25528.34707,24512.20244
hsa-miR-103b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-105-3p,2.939972041,5.851514941,2.655717501,1.299714634,4.136000186,0,2.388172437,4.227953341,3.541500435,1.632228246,9.328858052,3.829316978,7.740534286,7.643524081,4.785143083,8.495211171,6.551894507,5.747709834,7.189024848,5.815756162,13.30990353,8.508465488,0.622349329,1.096250318,0,0,6.331316192,9.368224697,2.893506048,2.405536707,0.764851798,11.67930666,1.052531533,11.23565329,4.781741914,3.708174256,15.53176139,2.141855814,2.163989295,2.305477763,3.260132074,5.047541813,15.92757465,5.479974166,7.047869998,1.210680467,12.71591442,6.375367259,9.454529374,11.7668894,6.299512077,0.701560722,5.862857455,4.885585218
hsa-miR-105-5p,324.3769152,454.9552867,386.4068964,265.1417854,351.5600158,317.4700847,472.8581425,446.7537364,323.4570398,342.7679317,271.3849615,595.4587901,1041.875915,429.1292806,376.4312558,609.2280011,337.8905596,982.8583815,426.5488077,490.84982,704.685448,954.6498278,323.6216511,399.0351159,420.3428364,525.8386398,465.3517401,957.6407468,453.557073,294.2773238,361.7749006,979.1152086,294.7088292,1339.635585,1104.582382,403.5729649,1096.930649,574.0173581,443.6178054,486.455808,911.2069148,382.8921004,1045.428082,1031.605137,945.9807731,818.4199958,1432.356931,1374.688565,741.5052324,1073.140313,1406.051096,604.0437814,701.3443231,593.598604
hsa-miR-106a-3p,1.959981361,1.462878735,1.32785875,5.198858537,6.204000279,4.680148668,5.970431092,2.818635561,1.180500145,1.632228246,1.696156009,0,0,2.183864023,0,2.427203192,6.551894507,2.873854917,0,4.652604929,1.47887817,1.701693098,4.978794632,1.096250318,0.984409453,3.558975565,4.220877461,2.08182771,1.446753024,3.207382276,6.883666185,0.973275555,0,2.592843068,2.390870957,1.854087128,1.941470174,3.212783721,3.245983942,2.881847204,0,0,0,1.369993541,0.783096666,0,1.816559202,0.796920907,0,0.784459293,0,2.104682165,5.130000273,3.664188914
hsa-miR-106a-5p,230.2978099,108.2530264,189.8838013,330.1275171,228.8586769,330.7305059,202.9946571,274.8169672,125.1330154,135.4749444,193.3617851,183.8072149,99.07883886,183.444578,116.4384817,173.5450282,307.9390418,104.8957045,170.1402547,280.319447,107.9581064,219.5184096,270.0996088,241.17507,170.3028354,163.712876,166.7246597,60.3730036,183.737634,267.81642,238.6337611,101.2206577,298.9189553,167.6705184,164.970096,236.0870943,96.10277363,130.6532046,149.3152613,214.409432,122.2549528,161.521338,78.18991192,159.6042476,168.3657833,129.54281,116.259789,152.2118933,117.5062937,182.7790153,107.0917053,164.1652089,292.4100156,188.0950309
hsa-miR-106b-3p,696.7733738,601.2431602,663.9293752,818.8202196,661.0706964,611.539426,579.1318159,810.3577237,561.9180691,793.2629277,725.954772,687.3623975,535.6449726,569.9885101,521.580596,688.1121049,689.8208931,461.2537141,832.7287116,599.0228846,473.9804535,498.5960776,603.6788491,507.5638974,513.8617345,387.9283366,487.5113468,663.0621258,446.3233078,524.4070021,494.8591135,465.2257154,387.3316041,468.4403143,392.1028369,292.3277372,572.7337014,522.6128185,535.5873504,507.2051079,363.5047263,423.2724349,389.5015983,355.513324,440.1003266,466.1119799,469.5805538,319.5652838,534.8562332,414.9789661,408.2083826,422.3395545,448.5085953,679.0963454
hsa-miR-106b-5p,572.3145574,377.4227137,454.1276926,440.603261,713.4600321,444.6141235,431.0651248,436.8885119,677.6070833,512.5196694,676.7662477,380.0597101,264.7262726,646.4237509,288.7036326,375.0028931,857.3621955,396.5919785,476.8719816,636.2437241,463.6283063,525.8231672,1039.945729,727.9102114,616.2403176,492.9181158,773.4757948,291.4558795,668.399897,1226.021875,732.7280228,314.3680043,816.7644695,618.8252122,559.4638039,1066.718128,302.8693472,614.7126185,742.248328,639.1937098,434.4125989,897.0202879,373.5740236,542.5174424,562.2634065,243.3467739,411.4506594,571.3922906,306.5968811,491.8559769,309.9359942,597.0281742,716.7343239,305.3490761
hsa-miR-107,8942.414959,8102.885314,8858.145724,8088.124169,9000.625738,10354.82893,7361.541536,8322.021493,9983.489728,8693.24764,8271.30478,8584.371335,6926.230079,8583.677544,11589.61655,7474.572229,9223.195497,9044.021423,9513.476216,8024.580352,9265.911174,7654.215553,13754.54252,12106.98852,12050.15611,11581.79623,12367.17096,7727.744461,13723.89918,13325.06967,10493.00182,9093.313513,13990.24913,11441.35218,10672.05099,13393.92541,9054.046158,11903.36368,12088.0442,12265.71807,10512.29587,12698.17305,9505.866144,10194.12194,11390.14101,6445.662808,10310.79003,10398.224,8694.115083,9378.210851,10560.50205,17299.78584,11148.22345,6639.510312
hsa-miR-10a-3p,0,0,1.32785875,0,0.689333364,0,0,0,1.180500145,0,0,0,1.548106857,0,3.190095388,0,0,0,0,0,0,0,0,2.192500637,0,0,0,1.040913855,0,0,0,0,1.052531533,0,1.593913971,0,0.970735087,0,0,0,1.630066037,2.163232206,0,0.684996771,0,0,0,0,0,0.784459293,0,0.701560722,3.664285909,0
hsa-miR-10a-5p,118.5788723,136.0477224,43.81933876,288.5366488,157.1680071,75.66240347,144.4844324,70.46588902,119.2305147,124.0493467,86.50395648,155.0873376,80.50155657,48.04500851,39.87619235,100.7289325,50.5431862,67.53559054,77.88110252,69.78907394,88.7326902,59.55925842,118.8687218,29.5987586,23.62582687,35.58975565,54.871407,91.60041926,44.12596722,33.6775139,51.24507049,70.07583998,185.2455498,60.49967159,31.87827942,83.43392076,56.30263506,28.91505349,21.63989295,18.4438221,50.53204715,221.3707624,52.12660795,69.86967062,39.15483332,79.90491084,78.11204571,30.28299448,54.02588214,45.49863901,57.95551111,41.39208258,60.09428891,52.5200411
hsa-miR-10b-3p,0.97999068,0,1.32785875,1.299714634,1.378666729,0,0,0,0,0,0,0,0,0,0,0,0.93598493,0,0,0,1.47887817,0,1.867047987,0,0,0,1.055219365,0,0,0.801845569,2.294555395,0,0,0,0.796956986,0,0,0,0,0,0,6.489696617,0,0,0,0,0.908279601,0,0,0,0,0,0.732857182,0
hsa-miR-10b-5p,501.7552284,336.4621091,156.6873326,3154.407417,1761.246746,113.8836176,216.1296055,365.0133051,449.7705553,597.3955382,435.9120944,1433.121879,151.714472,323.2118754,122.8186725,393.2069171,300.4511624,238.5299581,883.0518855,246.5880613,199.6485529,185.4845476,436.8892289,305.8538388,98.4409453,146.8077421,265.9152801,425.7337668,249.5648966,199.6595467,348.77242,220.933551,359.9657842,201.3774783,107.5891931,126.6959538,221.3275999,125.2985651,124.4293844,123.3430603,117.3647547,3130.918079,311.3116864,173.304183,196.5572633,203.3943185,181.6559202,120.335057,255.2722931,178.0722596,182.6858502,77.17167939,230.8500123,236.9508831
hsa-miR-1178-3p,0.97999068,0,0,2.599429269,2.757333457,0.780024778,2.388172437,0,0,0,0,0,1.548106857,0,4.785143083,1.213601596,1.871969859,1.436927458,0,0,0.739439085,0,1.867047987,1.096250318,1.968818906,3.558975565,4.220877461,4.163655421,0,0.801845569,0.764851798,0.973275555,5.262657664,2.592843068,1.593913971,0.618029043,0,2.141855814,1.081994647,0,2.445099056,7.931851421,0,1.369993541,0.783096666,3.632041402,0,0.796920907,0,1.568918586,3.779707246,0.701560722,1.465714364,0
hsa-miR-1178-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-1179,2.939972041,4.388636206,0,0,0.689333364,0.780024778,1.194086218,2.818635561,4.722000581,0,4.240390023,4.786646222,24.76970972,3.275796035,0,1.213601596,1.871969859,4.310782375,2.396341616,4.652604929,10.35214719,8.508465488,3.734095974,1.096250318,1.968818906,3.558975565,2.110438731,9.368224697,4.340259071,4.009227845,2.294555395,6.812928887,3.157594598,10.37137227,7.17261287,6.79831947,9.707350872,3.212783721,1.081994647,0.576369441,3.260132074,3.605387009,11.58369066,6.849967707,6.264773332,2.421360934,5.449677607,9.563050888,0,8.629052225,11.33912174,10.52341083,3.664285909,7.328377828
hsa-miR-1180-3p,1910.001836,2435.693094,2865.519183,1341.305503,1442.774731,2056.92534,1387.528186,1908.216275,1344.589665,1338.427162,1540.109657,1598.739838,4418.29697,2485.237258,3274.632916,2030.35547,1298.211097,3513.287636,1187.387271,1396.94463,2941.48868,3542.925029,1249.677453,1892.12805,2404.912294,2552.675224,1399.220878,4779.876423,1229.016694,930.9427056,1617.661553,4133.501283,1605.110588,3706.901306,4260.532045,1768.181091,4294.532026,2281.076442,2095.823632,1963.690685,3859.181343,1612.329071,3795.106651,3956.541348,2793.305809,3336.635368,4267.097567,3469.793631,3361.760516,3929.3566,3492.449495,2992.858039,1964.790105,2683.407681
hsa-miR-1180-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984409453,0,0,0,0,0,0.764851798,0,0,0,0,1.236058085,0,0,0,0,0,0,0,0,0,0,0.908279601,0,0,0,0,0,0,1.221396305
hsa-miR-1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-1185-1-3p,36.25965518,48.27499826,58.42578502,38.99143903,17.92266747,36.66116457,46.56936252,43.68885119,51.94200639,50.59907564,23.74618413,43.079816,137.7815103,51.32080455,62.20686007,64.32088458,27.14356296,133.6342536,49.12500313,48.85235176,132.3595962,125.9252892,44.18680236,67.96751974,81.7059846,83.63592578,50.65052953,92.64133312,53.52986188,27.26274935,41.30199711,161.5637422,42.10126131,178.0418907,168.157924,69.83728182,182.4981964,72.82309767,63.83768419,36.88764421,146.7059433,59.84942436,86.87767992,173.304183,114.3321133,99.27579831,220.7119431,208.7932777,70.23364678,160.0296958,119.6907295,77.17167939,61.56000328,98.93310067
