miRNA,1,14,146,149,153,155,16,161,164,166,168,169,175,176,177,178,179,191,199,202,227,228,229,238,242,243,247,255,274,275,276,277,278,280,282,283,285,286,287,288,289,291,295,298,299,321,322,323,325,326,327,338,340,341,373,376,379,381,382,383,386,388,391,392,394,396,402,96,97,98
hsa-let-7f-1-3p,32.32169912,37.76120681,27.29348742,28.65527539,21.61840299,33.94205051,17.16805083,24.47218645,36.94590701,20.46656217,25.07486661,36.27106435,34.75962786,29.9255862,22.13917326,26.48432558,15.94858675,32.89925791,28.93018156,24.99533338,21.9048974,44.89420415,38.45764584,28.30059827,24.24682174,31.08039312,19.28115904,19.87361012,31.02219687,17.85232543,20.45434829,34.03427528,25.4502512,22.6186034,38.92901158,20.99309649,31.93328481,28.64420144,32.1825234,21.54733448,29.49041023,18.26881203,19.02789025,29.06616573,25.58778227,21.00246045,16.28648636,35.88810464,30.56002409,22.4210741,31.4257473,10.36709312,22.48958598,36.33504885,25.6107698,23.30547755,25.89599497,35.27863184,22.47696665,22.56030435,32.06041973,18.98468848,28.53975251,16.78957196,25.33310871,18.03691976,18.70736332,23.72133984,16.99857714,29.08820562
hsa-let-7f-2-3p,9.427162244,13.59403445,10.31087302,16.58989628,6.755750933,11.97954724,19.80928941,15.78850738,25.33433624,11.69517838,6.686631097,12.09035478,14.31278794,21.61292337,8.51506664,22.95308217,9.967866716,11.61150279,12.05424232,14.28304765,7.823177641,9.620186604,4.524428923,24.10791705,11.59630605,31.08039312,21.910408,25.55178444,23.26664765,17.25724792,12.27260897,19.4481573,19.42256012,15.50989948,25.95267439,30.40379491,18.09552806,35.49390179,25.55670976,15.60324221,13.10684899,15.98521053,17.18648152,14.53308286,14.78405198,14.87674282,15.47216204,32.29929417,15.28001204,13.7017675,31.4257473,32.98620539,17.41129237,30.82973842,24.83468586,38.22098318,19.91999613,20.90585591,14.6964782,7.52010145,16.38643675,13.05197333,23.54529582,23.85886542,12.66655435,7.891152394,16.6287674,15.81422656,1.888730793,16.62183178
hsa-let-7f-5p,265144.3251,432781.1913,288339.3184,370117.5697,278415.9807,410017.9736,298802.0009,282841.6367,214637.7746,264582.9443,344911.4769,327439.0485,278087.2463,237536.8343,273056.048,255683.2103,321180.6142,399931.1202,409906.9208,241894.1242,328927.0686,299146.1159,281946.575,154181.6594,189980.1736,167789.3974,163037.0988,149556.4871,197132.1011,159733.0867,213478.7604,203763.2061,176061.4891,217263.9644,227836.5321,151895.9116,221128.4173,190044.3134,156324.7143,211799.1528,142333.8266,206855.475,171197.6114,200421.8703,152224.5598,136828.4046,188722.918,199179.8779,147145.6671,133073.4344,203662.4118,170782.7798,177267.2695,182154.2062,143754.803,131007.5471,226412.668,203067.7247,150355.3459,182949.0281,188379.1893,118810.9267,159111.9742,145478.1064,177277.1364,283172.8764,188423.3349,198474.1913,288140.9924,212770.528
hsa-let-7g-3p,12.12063717,6.04179309,13.95000468,15.08172389,13.51150187,13.97613845,27.73300518,11.84138054,17.94515483,17.54276757,13.37326219,10.74698203,17.37981393,16.62532567,13.62410662,21.18746046,5.98072003,13.54675326,16.87593924,16.0684286,9.38781317,9.620186604,15.83550123,23.05974674,16.86735425,18.19340085,26.2924896,31.22995876,13.95998859,20.23263549,23.72704401,12.9654382,25.4502512,22.6186034,34.93629245,27.50819539,17.03108523,27.39880138,22.71707534,30.46347289,12.01461157,30.44802005,20.86929898,18.40857163,30.13672134,16.62694786,20.35810795,42.16852295,20.37334939,29.27195785,27.49752889,30.15881636,15.96035134,26.42549007,22.50643406,20.50882025,22.90799555,16.33269993,23.34146537,16.92022826,29.92305841,22.54431757,14.98337007,21.20788037,31.66638588,20.29153473,18.01449801,22.59175223,18.88730793,11.08122119
hsa-let-7g-5p,218692.6565,352960.0419,246491.7305,342821.1576,225802.1925,419597.6182,252222.4378,230304.5889,203906.572,258078.9632,328704.7548,276595.0765,284884.7983,218676.2336,290234.3434,262452.604,267409.954,351282.794,327258.2138,255289.8375,254600.6224,255425.5745,241267.4345,166655.9342,193123.8267,177857.9287,181948.4101,168471.4321,244863.8873,157634.8434,208935.4406,230121.9419,184041.4823,225580.5017,236768.2448,169829.0833,212547.9437,186966.3071,168592.8815,213802.3119,162770.6809,205907.0192,214821.1981,208145.7194,165886.1611,146734.5651,220915.6012,192318.0723,167105.6073,168566.6175,208575.631,176372.5279,165050.346,190830.5755,150545.5374,158810.9818,229630.7434,218799.3813,161249.7588,210858.0046,199636.6714,156656.9031,168657.808,149002.1492,190594.435,302493.7993,196996.1573,207723.2547,271165.08,213579.4572
hsa-let-7i-3p,40.4021239,49.84479299,46.70218958,60.32689556,50.668132,67.88410103,43.58043671,70.25885786,54.89106185,29.23794595,28.41818216,59.10840117,65.42988774,40.73204788,34.91177322,45.90616433,53.82648027,59.99276442,74.73630235,48.20528581,59.45615007,36.87738198,49.76871815,59.74570746,54.81890133,66.70913646,62.22555872,59.62083036,63.07846697,77.95515438,71.99930598,112.6372444,53.57947621,54.28464817,87.83982101,98.45038352,89.41319747,63.5154032,44.48760587,38.63659976,51.33515854,75.35884963,78.56677265,82.35413623,59.7048253,77.00902167,50.4881077,85.23424851,50.08448392,64.14918422,136.5055899,97.07369015,79.07628618,109.0051465,106.3234988,83.89971919,52.78798975,78.39695965,67.43089996,41.36055797,48.44685647,62.88678058,86.33275136,92.78447663,53.832856,56.36537425,64.43647367,50.83144252,45.32953904,48.4803427
hsa-let-7i-5p,55062.70793,148031.4829,76481.81043,112293.9916,71613.66219,145337.8637,80551.17386,67894.52888,59652.86146,75987.95963,97922.3691,95157.80902,103981.3821,78885.50776,98528.6876,105379.3658,105623.5029,118296.0552,105144.334,74289.70157,91513.96741,91585.77984,84118.18253,48277.67614,65713.10376,54599.15402,60122.15955,69520.72729,101726.4369,48798.14141,84973.90818,117029.2866,61430.8787,66024.99583,131888.4967,60085.13774,105737.4927,45930.35431,70868.75615,70145.48988,61115.05236,76175.61777,75957.49647,63745.00806,78896.23062,43708.74551,86227.17337,83953.04318,63247.36541,63600.49071,88930.93665,73203.92946,53568.01739,70755.35073,50009.29649,50141.26884,101822.0562,78475.35661,59010.68245,73233.56795,71628.6773,61712.10298,63490.24694,45750.69993,75190.24996,142339.4796,64960.97271,56264.75893,91952.85868,62629.677
hsa-miR-1-3p,2231.543977,4194.514853,2073.092,3678.432457,2003.080152,3496.031203,2538.230284,1677.52891,1437.723581,2504.230071,2527.546555,4048.92548,2977.059892,1640.919643,2825.299111,1790.340409,5027.791972,4938.759187,3563.234028,1922.855289,1606.880688,1798.974895,1965.864367,1246.274494,1874.384742,1027.16909,1184.038448,1263.393786,2663.255601,1036.62503,3180.242072,9602.527667,1292.604863,2235.364262,2428.571415,1956.701372,2963.40883,1577.92188,1618.591618,1700.010389,1203.645632,1684.536709,1457.781914,1121.953997,1782.615498,1459.671002,2056.168902,1391.561257,1911.699285,1362.703059,2114.363561,1483.43678,1516.233377,2507.118371,1255.703804,1082.306377,1716.107667,2597.552596,1231.046174,1676.982623,1514.676719,1484.36533,1072.381201,1215.918475,2266.52157,5311.872869,1831.935875,2016.313887,1514.762096,1799.31329
hsa-miR-1-5p,0,0,0,0,0.675575093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.620679775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713493813,0,0,0,0,0,0,0
hsa-miR-100-3p,0,0,0,0,0,1.996591207,0,0.789425369,0,0,0,2.686745508,0,0,0,0,0,0,4.821696926,0,0,0,0,0,0,0,0.87641632,0.946362387,0.517036614,0,0,0,0,0.646245812,0,0,0,0.622700031,0,0,0,0,0,0,1.137234768,0,0,0,0,0,0.982054603,0,0,0,0,0.932219102,0,0,0,0,1.424907543,0,0.713493813,0,0.791659647,0,0,0,0,0
hsa-miR-100-5p,35112.13915,77289.63811,46596.04824,68680.66243,38226.74108,55621.03784,44267.15875,25183.4587,38000.44876,36999.1587,38962.9994,51692.98357,83338.25249,41788.58733,38857.6551,54900.2413,59039.67456,48464.4774,42404.41362,57691.01482,59332.54387,46043.81645,42620.12045,20417.3094,22980.71596,19520.003,23505.4857,32972.21192,37114.4393,24772.48184,35057.93479,40791.6996,26144.10541,21230.4674,46372.43823,23241.52951,38551.99031,21957.02581,24111.33584,28405.33094,27914.31163,23739.56003,38457.20761,25448.39697,37194.96893,24877.41441,40935.26913,35271.72644,28121.16439,28395.04473,36866.32981,21573.92079,31195.23216,33692.49984,25536.26574,22560.63449,32537.32168,31124.24629,24148.90717,25723.44702,22805.64523,27829.18022,27857.65243,33918.47001,33123.8313,50743.49182,26269.98816,38462.45817,46196.46648,50999.93536
hsa-miR-101-3p,63681.8277,85894.66191,49712.9645,91057.41617,55451.20366,72144.82666,92921.41479,52818.08318,78119.48138,59570.85298,64462.46709,49796.14124,93810.10155,62093.09757,75818.15336,81407.51995,60036.46123,75132.22881,64347.95633,79313.76358,71153.36528,81899.85529,71126.28488,53012.26141,57219.33668,47130.00491,68719.80365,86877.95983,95782.06691,51784.83545,58731.7975,69626.83416,50138.33435,41770.74428,117710.3511,55855.39075,76814.45217,64739.00876,57288.67782,50740.25765,52795.47996,73121.68136,91466.45463,43781.39656,55034.20211,63028.38382,82646.58934,72810.68389,67496.90654,68067.88973,68392.24668,73983.34637,71709.1331,68777.84322,43532.09998,57643.76818,82439.89999,44836.52784,41396.52108,38463.43889,67480.05898,64170.62014,77524.67024,64932.34407,50288.59576,53203.27675,52298.8592,73694.29578,61721.8336,57895.22525
hsa-miR-101-5p,2.693474927,3.020896545,3.639131655,4.524517167,3.377875466,1.996591207,2.641238589,3.157701477,5.277986716,1.461897298,3.343315548,1.343372754,4.089367984,2.49379885,3.406026656,3.53124341,7.974293373,0,7.232545389,0,0,0,0,6.289021838,0,3.790291844,5.25849792,2.83908716,3.619256301,5.355697629,4.909043589,3.24135955,2.009230358,3.877474869,8.983618058,6.515098909,0,11.20860056,3.786179223,5.201080737,7.64566191,6.08960401,3.069014557,1.937744382,3.411704303,7.87592267,0.814324318,9.869228775,4.24444779,4.98246091,9.820546033,9.424630111,1.450941031,13.21274504,1.552167866,4.66109551,1.991999613,1.306615994,6.915989739,4.700063406,3.562268858,4.746172119,4.99445669,8.836616822,1.583319294,2.25461497,5.542922466,5.647938058,3.777461587,6.925763242
hsa-miR-103a-2-5p,5.386949854,3.020896545,4.85217554,3.016344778,6.08017584,5.98977362,9.24433506,7.104828323,7.389181402,2.923794595,6.686631097,2.686745508,4.089367984,12.46899425,2.554519992,3.53124341,7.974293373,11.61150279,4.821696926,12.49766669,0,4.810093302,6.786643384,9.433532757,6.325257845,3.790291844,3.50566528,12.30271103,5.687402759,4.1655426,8.999913247,4.051699438,2.67897381,5.169966492,15.97087655,5.79119903,17.03108523,12.45400063,9.465448057,6.687103805,5.461187079,6.850804512,4.296620379,1.937744382,3.411704303,7.000820151,8.143243178,8.074823543,7.640006022,11.21053705,5.89232762,7.539704089,5.803764123,4.404248345,3.880419666,9.322191021,5.97599884,2.613231988,3.45799487,4.700063406,9.261899032,5.932715149,8.561925754,6.185631775,3.166638588,11.27307485,3.464326541,6.777525669,3.777461587,2.770305297
hsa-miR-103a-3p,49572.05929,39471.03426,46836.23093,44623.80465,43603.64325,47458.97298,59608.79309,51262.9152,45022.28229,54142.82831,50574.3343,32496.18691,38694.62221,45660.62568,53989.78003,44829.13509,30892.41253,44412.06293,40360.01412,42783.08384,44324.55988,41251.36016,48456.63376,47966.36956,58000.50602,47960.07882,55327.28587,47578.36899,60506.72685,47913.26114,34695.48374,42933.42792,45738.78961,53898.83942,38815.21909,47608.72333,44170.11955,52323.61554,44109.93449,46540.75646,46317.41985,48365.91865,54166.87932,44102.09326,32552.77661,49866.84194,57873.21494,42938.32279,47317.95285,53366.516,32005.15952,41312.86609,51543.22918,40796.55242,40292.72564,49897.02744,51114.71008,42431.7011,41428.50753,48897.57965,56971.36585,35853.77073,49007.74952,42471.43143,48576.23595,50256.49499,48795.03933,56679.31758,41572.8535,49477.6526
hsa-miR-103b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-105-3p,1.346737463,9.062689635,1.213043885,1.508172389,4.729025653,0,7.923715766,3.947126846,3.16679203,1.461897298,1.671657774,4.030118261,2.044683992,1.662532567,0,0,13.9550134,5.805751396,2.410848463,0,3.129271057,0,0,1.048170306,2.108419282,2.274175107,0,1.892724773,2.068146458,1.190155029,4.090869658,2.431019663,3.348717263,3.231229058,1.996359568,2.171699636,3.193328481,2.490800126,4.732724029,1.486023068,2.184474831,3.044802005,1.227605823,1.937744382,10.80373029,0.875102519,0.814324318,3.588810464,3.395558232,0,0.982054603,4.712315056,2.176411546,6.606372518,0,1.864438204,0,5.226463977,1.728997435,0,1.424907543,2.37308606,1.426987626,0.883661682,0,4.50922994,2.771461233,1.129587612,1.888730793,2.770305297
hsa-miR-105-5p,289.5485546,371.570275,189.2348461,235.2748927,544.5135252,357.389826,229.7877572,421.5531472,186.8407297,252.9082325,458.0342301,898.7163723,229.0046071,425.6083371,448.7440119,220.7027131,759.5514438,272.8703156,392.9682995,167.8258098,287.8929372,370.3771843,307.6611667,296.6321967,468.0690806,479.8509475,309.374961,389.9013033,164.4176434,361.2120512,668.4481021,377.6183876,370.3681293,496.9630291,265.5158226,187.4900686,347.0083616,272.1199137,656.9020952,683.5706111,374.6374336,537.4075539,298.3082149,448.5878244,1448.268477,212.6499121,229.6394576,305.946092,462.6448091,290.8511556,315.2395276,373.2153524,354.0296115,607.7862716,325.179168,277.8012924,446.2079134,768.2902046,405.4498985,310.2041848,434.5968007,1652.854441,267.5601798,361.417628,462.3292339,378.7753149,553.5993813,188.6411311,281.4208882,268.7196138
hsa-miR-106a-3p,0,1.510448273,1.819565828,0,1.351150187,0,0,4.736552215,1.055597343,0,0,1.343372754,1.022341996,0,0,1.765621705,3.987146687,3.870500931,0,1.785380956,0,0,2.262214461,0,5.271048205,2.274175107,2.62924896,1.892724773,3.619256301,0,0.818173932,3.24135955,1.339486905,1.292491623,0.998179784,0,3.193328481,1.868100094,0.946544806,2.229034602,1.092237416,3.044802005,1.227605823,1.937744382,3.411704303,2.625307557,0.814324318,2.691607848,0,4.98246091,9.820546033,2.827389033,0,2.202124173,0.776083933,2.796657306,1.991999613,2.613231988,5.186992304,1.880025362,2.137361315,2.37308606,2.140481439,2.650985046,3.166638588,1.127307485,1.385730617,0,0,2.770305297
hsa-miR-106a-5p,95.61835991,113.2836204,161.9413587,81.44130901,131.7371432,255.5636745,106.9701628,249.4584167,153.0616148,70.17107028,117.0160442,65.82526494,163.5747194,143.809067,126.0229863,49.43740774,143.5372807,257.3883119,118.1315747,137.4743336,162.7220949,54.51439076,58.817576,175.0444412,182.3782679,160.7083742,190.1823414,181.7015782,177.3435588,113.0647277,150.5440034,193.6712331,188.1979102,186.1187937,174.6814622,213.5504642,140.5064532,154.4296078,162.8057066,202.0991372,97.20913,153.7625013,144.2436842,138.5487233,161.487337,137.3910955,283.3848626,108.5615165,179.9645863,199.921244,299.526654,238.4431418,95.03663752,167.3614371,140.4711919,181.7827249,190.2359631,145.0343753,109.7913371,130.6617627,229.4101145,150.6909648,103.4566029,149.3388243,172.5818031,208.5518847,108.7798534,146.8463895,139.7660787,67.87247978
hsa-miR-106b-3p,544.0819352,1055.803342,552.5414897,717.8900572,491.1430928,770.6842058,488.6291389,374.187625,555.2442025,400.5598595,523.2288833,560.1864383,630.7850115,390.6951532,464.0711319,420.2179658,665.8534966,847.6397038,595.4795704,537.3996677,452.1796677,570.7977385,398.1497452,364.7632666,281.4739741,313.0781063,383.8703482,407.8821887,805.0260088,263.0242613,431.1776619,517.8071881,389.7906894,348.3264924,588.9260727,377.1518369,467.290401,286.4420144,323.7183236,358.8745708,389.9287574,318.1818095,421.0687972,312.9457177,404.2869599,373.6687756,526.0535093,353.4978307,404.9203192,432.228484,566.6455061,382.6399825,375.793727,385.3717302,310.4335733,333.7344385,431.2679163,344.2933145,311.2195383,395.7453388,378.3129528,434.2747489,414.5399053,403.8333887,288.9557712,888.3182981,355.4399031,452.9646322,460.8503136,379.5318257
hsa-miR-106b-5p,398.6342892,409.3314819,425.7784037,453.9598891,417.5054077,387.3386941,324.8723464,431.815677,557.3553972,242.6749514,257.4352972,275.3914145,624.6509595,381.5512241,246.0854259,402.5617487,255.1773879,568.9636368,385.7357541,437.4183342,436.5333124,258.1416739,330.2833114,651.9619305,500.7495794,573.0921268,616.9970893,649.2045973,898.609636,506.4109647,712.6294944,819.2536263,446.7188829,495.0242916,1002.172503,737.6539765,732.336665,801.4149404,743.0376725,445.8069203,510.0748732,656.9160326,677.0246112,547.4127879,537.3434277,711.4583479,653.0881029,844.2676616,699.4849958,698.1673351,1155.878268,640.8748476,546.2792981,765.23815,721.7580579,783.9962648,511.9439006,616.7227492,491.8997702,456.8461631,624.109504,626.4947198,779.1352436,758.1817233,503.4955356,633.5468065,435.1194136,522.9990641,370.1912355,337.9772462
hsa-miR-107,16890.78127,10660.74391,15268.58338,13496.63471,15892.90407,12031.45861,18702.61045,17916.00875,15381.10889,19690.2947,14267.5991,11595.99361,12662.72796,16728.40269,18446.18886,15940.03275,9333.910393,13171.31467,13245.20146,14272.33536,15372.54407,15817.19014,19260.49392,22949.68886,28877.96469,22349.07683,27267.06455,23625.93698,20571.85282,23882.24588,15567.3954,17405.29044,21918.69397,24857.1989,16446.01012,22375.02135,18842.76692,23428.46598,18261.68894,22205.6427,26834.08883,22356.45872,23827.21521,22855.69498,14873.32491,25051.55981,23147.16873,19877.52396,23890.29883,26767.02563,14755.37041,17322.47014,26583.4161,18704.84272,20130.84114,22579.27887,23286.47548,18252.77213,21156.01261,24053.9845,27344.68821,16241.40099,24797.47747,22073.86882,25000.61166,18175.57858,24276.61467,18922.85167,16607.60987,17290.86051
hsa-miR-10a-3p,1.346737463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.410848463,0,1.564635528,0,0,0,0,0.758058369,0,0,0,0,0,0,0.669743453,0,0.998179784,0,0,0,0,0,0,0.761200501,0,0,1.705852151,0,0,0,0,0,0,0,0,0,1.552167866,0,0,0,0,0,1.424907543,1.18654303,0,0,0,0,0,0,0,0
